"Name","Country","Apparatus","Score","Rank","Gender","Competition","Round","Date"
"Koji Yamamuro","Japan","UB",14.333,33,"m","Olympic Games","TeamQual",2016-08-01
"Koji Yamamuro","Japan","AA",69.499,NA,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","FX",15.533,3,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","PH",14.966,14,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","SR",14.7,20,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","VT",15.533,NA,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","PB",15.466,10,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","UB",14.3,37,"m","Olympic Games","TeamQual",2016-08-01
"Kōhei Uchimura","Japan","AA",90.498,2,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","FX",45.799,3,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","PH",46.223,1,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","SR",43.874,7,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","VT",43.066,11,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","PB",44.932,5,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","UB",44.766,3,"m","Olympic Games","TeamQual",2016-08-01
"Great Britain","Great Britain","AA",268.67,5,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","FX",14.233,36,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","PH",14.733,19,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","SR",14.333,31,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","VT",14.133,NA,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","PB",14.966,27,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","UB",14.366,31,"m","Olympic Games","TeamQual",2016-08-01
"Brinn Bevan","Great Britain","AA",86.764,17,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","FX",15.066,13,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","PH",14.133,38,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","SR",14.941,14,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","VT",14.7,NA,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","PB",14.9,34,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","UB",15.5,2,"m","Olympic Games","TeamQual",2016-08-01
"Nile Wilson","Great Britain","AA",89.24,5,"m","Olympic Games","TeamQual",2016-08-01
"Louis Smith","Great Britain","PH",15.7,2,"m","Olympic Games","TeamQual",2016-08-01
"Louis Smith","Great Britain","AA",15.7,NA,"m","Olympic Games","TeamQual",2016-08-01
"Kristian Thomas","Great Britain","FX",15.233,7,"m","Olympic Games","TeamQual",2016-08-01
"Kristian Thomas","Great Britain","SR",14.166,38,"m","Olympic Games","TeamQual",2016-08-01
"Kristian Thomas","Great Britain","VT",14.233,NA,"m","Olympic Games","TeamQual",2016-08-01
"Kristian Thomas","Great Britain","UB",14.9,13,"m","Olympic Games","TeamQual",2016-08-01
"Kristian Thomas","Great Britain","AA",58.532,NA,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","FX",15.5,4,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","PH",15.8,1,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","SR",14.6,22,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","VT",13.7,NA,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","PB",15.066,23,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","UB",13.566,58,"m","Olympic Games","TeamQual",2016-08-01
"Max Whitlock","Great Britain","AA",88.232,12,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","FX",13.433,59,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","PH",14.533,22,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","SR",14.2,37,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","VT",14.2,NA,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","PB",14.9,33,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","UB",15.266,5,"m","Olympic Games","TeamQual",2016-08-01
"Francisco Barretto Júnior","Brazil","AA",86.532,18,"m","Olympic Games","TeamQual",2016-08-01
"Diego Hypólito","Brazil","FX",15.5,4,"m","Olympic Games","TeamQual",2016-08-01
"Diego Hypólito","Brazil","VT",14.816,NA,"m","Olympic Games","TeamQual",2016-08-01
"Diego Hypólito","Brazil","AA",30.316,NA,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","FX",15.2,9,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","PH",14.433,27,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","SR",14.033,46,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","VT",15.1,NA,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","PB",14.933,29,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","UB",14.766,20,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Mariano","Brazil","AA",88.465,11,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","FX",14.9,20,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","PH",14.833,17,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","SR",14.133,43,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","VT",NA,9,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","PB",14.933,31,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","UB",14.833,16,"m","Olympic Games","TeamQual",2016-08-01
"Sérgio Sasaki","Brazil","AA",88.898,8,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Zanetti","Brazil","SR",15.533,5,"m","Olympic Games","TeamQual",2016-08-01
"Arthur Zanetti","Brazil","AA",15.533,NA,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","FX",13.666,54,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","PH",13.766,49,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","SR",13.7,56,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","PB",14.5,43,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","UB",13.666,53,"m","Olympic Games","TeamQual",2016-08-01
"Vladyslav Hryko","Ukraine","AA",69.298,NA,"m","Olympic Games","TeamQual",2016-08-01
"Ihor Radivilov","Ukraine","FX",13.666,55,"m","Olympic Games","TeamQual",2016-08-01
"Ihor Radivilov","Ukraine","SR",15.308,9,"m","Olympic Games","TeamQual",2016-08-01
"Ihor Radivilov","Ukraine","VT",NA,4,"m","Olympic Games","TeamQual",2016-08-01
"Ihor Radivilov","Ukraine","UB",13.5,59,"m","Olympic Games","TeamQual",2016-08-01
"Ihor Radivilov","Ukraine","AA",57.907,NA,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","FX",14.2,38,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","PH",13.7,51,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","SR",13.666,58,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","VT",13.633,NA,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","PB",13.3,59,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","UB",14.566,29,"m","Olympic Games","TeamQual",2016-08-01
"Maksym Semiankiv","Ukraine","AA",83.065,39,"m","Olympic Games","TeamQual",2016-08-01
"Andriy Sienichkin","Ukraine","PH",14.533,25,"m","Olympic Games","TeamQual",2016-08-01
"Andriy Sienichkin","Ukraine","VT",14.4,NA,"m","Olympic Games","TeamQual",2016-08-01
"Andriy Sienichkin","Ukraine","PB",12.766,65,"m","Olympic Games","TeamQual",2016-08-01
"Andriy Sienichkin","Ukraine","AA",41.699,NA,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","FX",14.833,22,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","PH",15.566,5,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","SR",15.2,11,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","VT",NA,7,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","PB",16.166,1,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","UB",15.133,7,"m","Olympic Games","TeamQual",2016-08-01
"Oleg Verniaiev","Ukraine","AA",91.964,1,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","FX",14.8,23,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","PH",13.641,52,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","SR",14.158,40,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","VT",14.633,NA,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","PB",14.833,36,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","UB",13.633,55,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Bretschneider","Germany","AA",85.698,24,"m","Olympic Games","TeamQual",2016-08-01
"Lukas Dauser","Germany","PH",13.733,50,"m","Olympic Games","TeamQual",2016-08-01
"Lukas Dauser","Germany","SR",13.916,50,"m","Olympic Games","TeamQual",2016-08-01
"Lukas Dauser","Germany","VT",13.833,NA,"m","Olympic Games","TeamQual",2016-08-01
"Lukas Dauser","Germany","PB",15.266,19,"m","Olympic Games","TeamQual",2016-08-01
"Lukas Dauser","Germany","AA",56.748,NA,"m","Olympic Games","TeamQual",2016-08-01
"Fabian Hambüchen","Germany","FX",14.041,43,"m","Olympic Games","TeamQual",2016-08-01
"Fabian Hambüchen","Germany","VT",15.166,NA,"m","Olympic Games","TeamQual",2016-08-01
"Fabian Hambüchen","Germany","UB",15.533,1,"m","Olympic Games","TeamQual",2016-08-01
"Fabian Hambüchen","Germany","AA",44.74,NA,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","FX",14.5,30,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","PH",13.433,54,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","SR",14.733,18,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","VT",14.6,NA,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","PB",15.466,11,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","UB",13.366,62,"m","Olympic Games","TeamQual",2016-08-01
"Marcel Nguyen","Germany","AA",86.098,22,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Toba","Germany","FX",1.633,72,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Toba","Germany","PH",14.233,32,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Toba","Germany","UB",14.633,26,"m","Olympic Games","TeamQual",2016-08-01
"Andreas Toba","Germany","AA",30.499,NA,"m","Olympic Games","TeamQual",2016-08-01
"Christian Baumann","Switzerland","PH",14.333,29,"m","Olympic Games","TeamQual",2016-08-01
"Christian Baumann","Switzerland","SR",14.133,41,"m","Olympic Games","TeamQual",2016-08-01
"Christian Baumann","Switzerland","PB",14.933,30,"m","Olympic Games","TeamQual",2016-08-01
"Christian Baumann","Switzerland","UB",13.7,52,"m","Olympic Games","TeamQual",2016-08-01
"Christian Baumann","Switzerland","AA",57.099,NA,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","FX",14.5,31,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","PH",13.933,44,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","SR",14.033,45,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","VT",13.8,NA,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","PB",14.833,37,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","UB",15.1,9,"m","Olympic Games","TeamQual",2016-08-01
"Pablo Brägger","Switzerland","AA",86.199,21,"m","Olympic Games","TeamQual",2016-08-01
"Benjamin Gischard","Switzerland","FX",15.066,12,"m","Olympic Games","TeamQual",2016-08-01
"Benjamin Gischard","Switzerland","VT",NA,12,"m","Olympic Games","TeamQual",2016-08-01
"Benjamin Gischard","Switzerland","AA",29.366,NA,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","FX",13.966,49,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","PH",14.066,39,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","SR",14.2,36,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","VT",14.5,NA,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","PB",14.333,48,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","UB",13.366,61,"m","Olympic Games","TeamQual",2016-08-01
"Oliver Hegi","Switzerland","AA",84.431,30,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","FX",15.033,15,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","PH",14.133,37,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","SR",14.533,24,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","VT",15.2,NA,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","PB",13.3,60,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","UB",13.166,65,"m","Olympic Games","TeamQual",2016-08-01
"Eddy Yusof","Switzerland","AA",85.365,25,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","FX",14,46,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","PH",14.2,36,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","SR",14.266,35,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","VT",14.858,NA,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","PB",14.566,42,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","UB",15.1,10,"m","Olympic Games","TeamQual",2016-08-01
"Bart Deurloo","Netherlands","AA",86.99,14,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","FX",13.866,52,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","PH",13.966,43,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","SR",13.7,54,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","VT",14.2,NA,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","PB",14.5,44,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","UB",14.033,45,"m","Olympic Games","TeamQual",2016-08-01
"Frank Rijken","Netherlands","AA",84.265,33,"m","Olympic Games","TeamQual",2016-08-01
"Yuri van Gelder","Netherlands","SR",15.333,8,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","FX",14.533,29,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","PH",11.933,70,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","SR",12.941,69,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","VT",14.9,NA,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","PB",14.333,47,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","UB",14.066,41,"m","Olympic Games","TeamQual",2016-08-01
"Jeffrey Wammes","Netherlands","AA",82.706,40,"m","Olympic Games","TeamQual",2016-08-01
"Epke Zonderland","Netherlands","UB",15.366,3,"m","Olympic Games","TeamQual",2016-08-01
"Epke Zonderland","Netherlands","AA",15.366,NA,"m","Olympic Games","TeamQual",2016-08-01
"Kim Han-sol","South Korea","FX",14.266,35,"m","Olympic Games","TeamQual",2016-08-01
"Kim Han-sol","South Korea","PH",12.9,63,"m","Olympic Games","TeamQual",2016-08-01
"Kim Han-sol","South Korea","VT",NA,17,"m","Olympic Games","TeamQual",2016-08-01
"Kim Han-sol","South Korea","UB",11.666,71,"m","Olympic Games","TeamQual",2016-08-01
"Kim Han-sol","South Korea","AA",51.465,NA,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","FX",14.333,32,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","PH",14.033,41,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","SR",13.5,60,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","PB",14.633,41,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","UB",14.066,43,"m","Olympic Games","TeamQual",2016-08-01
"Lee Sang-wook","South Korea","AA",70.565,NA,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","FX",13.4,60,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","PH",13.6,53,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","SR",14.4,30,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","VT",14.033,NA,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","PB",15.033,24,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","UB",14.8,17,"m","Olympic Games","TeamQual",2016-08-01
"Park Min-soo","South Korea","AA",85.266,27,"m","Olympic Games","TeamQual",2016-08-01
"Shin Dong-hyen","South Korea","FX",13.966,48,"m","Olympic Games","TeamQual",2016-08-01
"Shin Dong-hyen","South Korea","PH",13.775,48,"m","Olympic Games","TeamQual",2016-08-01
"Shin Dong-hyen","South Korea","VT",15.1,NA,"m","Olympic Games","TeamQual",2016-08-01
"Shin Dong-hyen","South Korea","PB",13.8,56,"m","Olympic Games","TeamQual",2016-08-01
"Shin Dong-hyen","South Korea","AA",56.641,NA,"m","Olympic Games","TeamQual",2016-08-01
"Yoo Won-chul","South Korea","SR",14.733,19,"m","Olympic Games","TeamQual",2016-08-01
"Yoo Won-chul","South Korea","VT",14.333,NA,"m","Olympic Games","TeamQual",2016-08-01
"Yoo Won-chul","South Korea","PB",14.441,45,"m","Olympic Games","TeamQual",2016-08-01
"Yoo Won-chul","South Korea","UB",14.6,27,"m","Olympic Games","TeamQual",2016-08-01
"Yoo Won-chul","South Korea","AA",58.107,NA,"m","Olympic Games","TeamQual",2016-08-01
"Samir Aït Saïd","France","SR",15.533,6,"m","Olympic Games","TeamQual",2016-08-01
"Samir Aït Saïd","France","VT",12.866,NA,"m","Olympic Games","TeamQual",2016-08-01
"Samir Aït Saïd","France","AA",28.399,NA,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","FX",14.033,44,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","PH",14.5,26,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","SR",14.333,31,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","VT",13.166,NA,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","PB",15.3,17,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","UB",14.7,23,"m","Olympic Games","TeamQual",2016-08-01
"Axel Augis","France","AA",86.032,23,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","FX",13.066,63,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","PH",14.233,33,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","SR",14.5,28,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","VT",13.7,NA,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","PB",14.766,38,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","UB",14.3,36,"m","Olympic Games","TeamQual",2016-08-01
"Julien Gobaux","France","AA",84.565,29,"m","Olympic Games","TeamQual",2016-08-01
"Danny Pinheiro Rodrigues","France","PH",13.133,59,"m","Olympic Games","TeamQual",2016-08-01
"Danny Pinheiro Rodrigues","France","SR",15.266,10,"m","Olympic Games","TeamQual",2016-08-01
"Danny Pinheiro Rodrigues","France","PB",14.233,50,"m","Olympic Games","TeamQual",2016-08-01
"Danny Pinheiro Rodrigues","France","UB",13.433,60,"m","Olympic Games","TeamQual",2016-08-01
"Danny Pinheiro Rodrigues","France","AA",56.065,NA,"m","Olympic Games","TeamQual",2016-08-01
"Cyril Tommasone","France","FX",13.966,47,"m","Olympic Games","TeamQual",2016-08-01
"Cyril Tommasone","France","PH",15.65,3,"m","Olympic Games","TeamQual",2016-08-01
"Cyril Tommasone","France","PB",14.1,52,"m","Olympic Games","TeamQual",2016-08-01
"Cyril Tommasone","France","AA",43.716,NA,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","FX",14.175,39,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","PH",15.033,12,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","SR",14.166,39,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","VT",13.766,NA,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","PB",15.4,13,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","UB",14.966,12,"m","Olympic Games","TeamQual",2016-08-01
"Jossimar Calvo","Colombia","AA",87.506,13,"m","Olympic Games","TeamQual",2016-08-01
"Manrique Larduet","Cuba","FX",15.2,10,"m","Olympic Games","TeamQual",2016-08-01
